Country/Region,Lat,Long,Confirmed,Deaths,Recovered,Active,WHO Region
Austria,47.5162,14.5501,18513,706,16721,1086,Europe
Azerbaijan,40.1431,47.5769,21916,274,13100,8542,Europe
Bahamas,25.025885,-78.035889,106,11,89,6,Americas
Bahrain,26.0275,50.55,30931,98,26073,4760,Eastern Mediterranean
Bangladesh,23.685,90.3563,172134,2197,80838,89099,South-East Asia
Barbados,13.1939,-59.5432,98,7,90,1,Americas
Belarus,53.7098,27.9534,64224,443,52854,10927,Europe
Belgium,50.8333,4.469936,62123,9776,17138,35209,Europe
Benin,9.3077,2.3158,1199,21,333,845,Africa
Bhutan,27.5142,90.4336,80,0,55,25,South-East Asia
Bolivia,-16.2902,-63.5887,42984,1577,12883,28524,Americas
Bosnia and Herzegovina,43.9159,17.6791,5869,209,2769,2891,Europe
Brazil,-14.235,-51.9253,1713160,67964,1139844,505352,Americas
Brunei,4.5353,114.7277,141,3,138,0,Western Pacific
Bulgaria,42.7339,25.4858,6342,259,3166,2917,Europe
Burkina Faso,12.2383,-1.5616,1003,53,861,89,Africa
Cabo Verde,16.5388,-23.0418,1542,18,730,794,Africa
Cambodia,11.55,104.9167,141,0,131,10,Western Pacific
Cameroon,3.848,11.5021,14916,359,11525,3032,Africa
Canada,53.9333,-116.5765,8482,158,0,8324,Americas
Canada,53.7267,-127.6476,3008,186,0,2822,Americas
Canada,53.7609,-98.8139,325,7,0,318,Americas
Canada,46.5653,-66.4619,165,2,0,163,Americas
Canada,53.1355,-57.6604,261,3,0,258,Americas
Canada,44.682,-63.7443,1066,63,0,1003,Americas
Canada,51.2538,-85.3232,38079,2748,0,35331,Americas
Canada,46.5107,-63.4168,32,0,0,32,Americas
Canada,52.9399,-73.5491,56079,5603,0,50476,Americas
Canada,52.9399,-106.4509,808,15,0,793,Americas
Central African Republic,6.6111,20.9394,4109,52,1050,3007,Africa
Chad,15.4542,18.7322,873,74,788,11,Africa
Chile,-35.6751,-71.543,303083,6573,271741,24769,Americas
China,31.8257,117.2264,991,6,985,0,Western Pacific
China,40.1824,116.4142,929,9,645,275,Western Pacific
China,30.0572,107.874,582,6,575,1,Western Pacific
China,26.0789,117.9874,363,1,360,2,Western Pacific
China,35.7518,104.2861,167,2,162,3,Western Pacific
China,23.3417,113.4244,1647,8,1631,8,Western Pacific
China,23.8298,108.7881,254,2,252,0,Western Pacific
China,26.8154,106.8748,147,2,145,0,Western Pacific
China,19.1959,109.7453,171,6,165,0,Western Pacific
China,39.549,116.1306,349,6,0,343,Western Pacific
China,47.862,127.7615,947,13,934,0,Western Pacific
China,37.8957,114.9042,1276,22,0,1254,Western Pacific
China,22.3,114.2,1323,7,1167,149,Western Pacific
China,30.9756,112.2707,68135,4512,63623,0,Western Pacific
China,27.6104,111.7088,1019,4,1015,0,Western Pacific
China,44.0935,113.9448,244,1,237,6,Western Pacific
China,32.9711,119.455,654,0,654,0,Western Pacific
China,27.614,115.7221,932,1,931,0,Western Pacific
China,43.6661,126.1923,155,2,153,0,Western Pacific
China,41.2956,122.6085,162,2,150,10,Western Pacific
China,22.1667,113.55,46,0,45,1,Western Pacific
China,37.2692,106.1655,75,0,75,0,Western Pacific
China,35.7452,95.9956,18,0,18,0,Western Pacific
China,35.1917,108.8701,321,3,314,4,Western Pacific
China,36.3427,118.1498,792,7,785,0,Western Pacific
China,31.202,121.4491,721,7,689,25,Western Pacific
China,37.5777,112.2922,199,0,198,1,Western Pacific
China,30.6171,102.7103,599,3,582,14,Western Pacific
China,39.3054,117.323,199,3,195,1,Western Pacific
China,31.6927,88.0924,1,0,1,0,Western Pacific
China,41.1129,85.2401,76,3,73,0,Western Pacific
China,24.974,101.487,187,2,183,2,Western Pacific
China,29.1832,120.0934,1269,1,1267,1,Western Pacific
Colombia,4.5709,-74.2973,128638,4527,51861,72250,Americas
Congo (Brazzaville),-0.228,15.8277,1821,47,525,1249,Africa
Congo (Kinshasa),-4.0383,21.7587,7432,182,3226,4024,Africa
Costa Rica,9.7489,-83.7534,5836,25,1929,3882,Americas
Cote d'Ivoire,7.54,-5.5471,11504,78,5571,5855,Africa
Croatia,45.1,15.2,3325,114,2277,934,Europe
Cuba,21.521757,-77.781167,2399,86,2242,71,Americas
Cyprus,35.1264,33.4299,1008,19,839,150,Europe
Czechia,49.8175,15.473,12814,351,8010,4453,Europe
Denmark,61.8926,-6.9118,188,0,188,0,Europe
Greenland,71.7069,-42.6043,13,0,13,0,Europe
Denmark,56.2639,9.5018,12900,609,12001,290,Europe
Djibouti,11.8251,42.5903,4889,55,4644,190,Eastern Mediterranean
Dominican Republic,18.7357,-70.1627,39588,829,20056,18703,Americas
Ecuador,-1.8312,-78.1834,63245,4873,29071,29301,Americas
Egypt,26.820553,30.802498,78304,3564,22241,52499,Eastern Mediterranean
El Salvador,13.7942,-88.8965,8566,235,5133,3198,Americas
Equatorial Guinea,1.6508,10.2679,3071,51,842,2178,Africa
Eritrea,15.1794,39.7823,215,0,56,159,Africa
Estonia,58.5953,25.0136,2003,69,1882,52,Europe
Eswatini,-26.5225,31.4659,1138,14,588,536,Africa
Ethiopia,9.145,40.4897,6774,120,2430,4224,Africa
Fiji,-17.7134,178.065,21,0,18,3,Western Pacific
Finland,61.92411,25.748151,7265,329,6800,136,Europe
France,3.9339,-53.1258,5459,22,2349,3088,Europe
France,-17.6797,149.4068,62,0,60,2,Europe
France,16.265,-61.551,184,14,157,13,Europe
France,-12.8275,45.166244,2688,34,2446,208,Europe
France,-20.904305,165.618042,21,0,21,0,Europe
France,-21.1151,55.5364,563,3,472,88,Europe
France,17.9,-62.8333,6,0,6,0,Europe
France,18.0708,-63.0501,43,3,37,3,Europe
France,14.6415,-61.0242,249,14,98,137,Europe
France,46.2276,2.2137,196796,29846,72133,94817,Europe
Gabon,-0.8037,11.6094,5871,46,2682,3143,Africa
Gambia,13.4432,-15.3101,61,3,27,31,Africa
Georgia,42.3154,43.3569,963,15,841,107,Europe
Germany,51.165691,10.451526,198699,9046,183153,6500,Europe
Ghana,7.9465,-1.0232,22822,129,17564,5129,Africa
Greece,39.0742,21.8243,3622,193,1374,2055,Europe
Guatemala,15.7835,-90.2308,25411,1053,3718,20640,Americas
Guinea,9.9456,-9.6966,5697,34,4577,1086,Africa
Guyana,4.860416,-58.93018,284,16,125,143,Americas
Haiti,18.9712,-72.2852,6486,123,2181,4182,Americas
Holy See,41.9029,12.4534,12,0,12,0,Europe
Honduras,15.2,-86.2419,25978,694,2721,22563,Americas
Hungary,47.1625,19.5033,4210,589,2885,736,Europe
Iceland,64.9631,-19.0208,1833,10,1802,21,Europe
India,20.593684,78.96288,767296,21129,476378,269789,South-East Asia
Indonesia,-0.7893,113.9213,68079,3359,31585,33135,South-East Asia
Iran,32.427908,53.688046,248379,12084,209463,26832,Eastern Mediterranean
Iraq,33.223191,43.679291,67442,2779,37879,26784,Eastern Mediterranean
Ireland,53.1424,-7.6921,25542,1738,23364,440,Europe
Israel,31.046051,34.851612,33557,344,18338,14875,Europe
Italy,41.87194,12.56738,242149,34914,193640,13595,Europe
Jamaica,18.1096,-77.2975,751,10,600,141,Americas
Japan,36.204824,138.252924,20261,982,17057,2222,Western Pacific
Jordan,31.24,36.51,1169,10,977,182,Eastern Mediterranean
Kazakhstan,48.0196,66.9237,51059,264,35137,15658,Europe
Kenya,-0.0236,37.9062,8528,169,2593,5766,Africa
South Korea,35.907757,127.766922,13293,287,12019,987,Western Pacific
Kuwait,29.31166,47.481766,52007,379,42108,9520,Eastern Mediterranean
Kyrgyzstan,41.20438,74.766098,8847,116,3053,5678,Europe
Latvia,56.8796,24.6032,1141,30,1008,103,Europe
Lebanon,33.8547,35.8623,1946,36,1368,542,Eastern Mediterranean
Liberia,6.428055,-9.429499,926,41,395,490,Africa
Liechtenstein,47.14,9.55,84,1,81,2,Europe
Lithuania,55.1694,23.8813,1854,79,1552,223,Europe
Luxembourg,49.8153,6.1296,4650,110,4056,484,Europe
Madagascar,-18.766947,46.869107,3573,33,1761,1779,Africa
Malaysia,4.210484,101.975766,8677,121,8486,70,Western Pacific
Maldives,3.2028,73.2207,2517,13,2180,324,South-East Asia
Malta,35.9375,14.3754,673,9,654,10,Europe
Mauritania,21.0079,-10.9408,5087,139,1994,2954,Africa
Mauritius,-20.348404,57.552152,342,10,330,2,Africa
Mexico,23.6345,-102.5528,275003,32796,214316,27891,Americas
Moldova,47.4116,28.3699,18471,614,11549,6308,Europe
Monaco,43.7333,7.4167,108,4,95,9,Europe
Mongolia,46.8625,103.8467,227,0,197,30,Western Pacific
Montenegro,42.708678,19.37439,960,17,320,623,Europe
Morocco,31.7917,-7.0926,14771,242,11316,3213,Eastern Mediterranean
Namibia,-22.9576,18.4904,593,0,25,568,Africa
Nepal,28.1667,84.25,16423,35,7752,8636,South-East Asia
Netherlands,12.5211,-69.9683,105,3,98,4,Europe
Netherlands,12.1696,-68.99,23,1,19,3,Europe
Netherlands,18.0425,-63.0548,78,15,63,0,Europe
Netherlands,52.1326,5.2913,50746,6135,0,44611,Europe
New Zealand,-40.9006,174.886,1540,22,1494,24,Western Pacific
Nicaragua,12.865416,-85.207229,2846,91,1993,762,Americas
Niger,17.607789,8.081666,1097,68,976,53,Africa
Nigeria,9.082,8.6753,30249,684,12373,17192,Africa
North Macedonia,41.6086,21.7453,7406,359,3554,3493,Europe
Norway,60.472,8.4689,8950,251,8138,561,Europe
Oman,21.512583,55.923255,50207,233,32005,17969,Eastern Mediterranean
Pakistan,30.3753,69.3451,240848,4983,145311,90554,Eastern Mediterranean
Panama,8.538,-80.7821,41251,819,19469,20963,Americas
Papua New Guinea,-6.314993,143.95555,11,0,8,3,Western Pacific
Paraguay,-23.4425,-58.4438,2554,20,1212,1322,Americas
Peru,-9.19,-75.0152,312911,11133,204748,97030,Americas
Philippines,12.879721,121.774017,50359,1314,12588,36457,Western Pacific
Poland,51.9194,19.1451,36689,1542,24878,10269,Europe
Portugal,39.3999,-8.2245,44859,1631,29714,13514,Europe
Qatar,25.3548,51.1839,101553,138,96107,5308,Eastern Mediterranean
Romania,45.9432,24.9668,30175,1817,20799,7559,Europe
Russia,61.52401,105.318756,699749,10650,471718,217381,Europe
Rwanda,-1.9403,29.8739,1194,3,610,581,Africa
Saint Lucia,13.9094,-60.9789,22,0,19,3,Americas
Saint Vincent and the Grenadines,12.9843,-61.2872,29,0,29,0,Americas
San Marino,43.9424,12.4578,698,42,656,0,Europe
Saudi Arabia,23.885942,45.079162,220144,2059,158050,60035,Eastern Mediterranean
Senegal,14.4974,-14.4524,7657,141,5097,2419,Africa
Serbia,44.0165,21.0059,17076,341,13562,3173,Europe
Seychelles,-4.6796,55.492,91,0,11,80,Africa
Singapore,1.2833,103.8333,45298,26,41323,3949,Western Pacific
Slovakia,48.669,19.699,1798,28,1473,297,Europe
Slovenia,46.1512,14.9955,1763,111,1429,223,Europe
Somalia,5.152149,46.199616,3028,92,1147,1789,Eastern Mediterranean
South Africa,-30.5595,22.9375,224665,3602,106842,114221,Africa
Spain,40.463667,-3.74922,252513,28396,150376,73741,Europe
Sri Lanka,7.873054,80.771797,2094,11,1967,116,South-East Asia
Sudan,12.8628,30.2176,10084,636,5074,4374,Eastern Mediterranean
Suriname,3.9193,-56.0278,665,17,434,214,Americas
Sweden,60.128161,18.643501,73858,5482,0,68376,Europe
Switzerland,46.8182,8.2275,32498,1966,29400,1132,Europe
Taiwan*,23.7,121,449,7,438,4,Western Pacific
Tanzania,-6.369028,34.888822,509,21,183,305,Africa
Thailand,15.870032,100.992541,3197,58,3074,65,South-East Asia
Togo,8.6195,0.8248,695,15,475,205,Africa
Trinidad and Tobago,10.6918,-61.2225,133,8,117,8,Americas
Tunisia,33.886917,9.537499,1221,50,1050,121,Eastern Mediterranean
Turkey,38.9637,35.2433,208938,5282,187511,16145,Europe
Uganda,1.373333,32.290275,977,0,904,73,Africa
Ukraine,48.3794,31.1656,51457,1323,23912,26222,Europe
United Arab Emirates,23.424076,53.847818,53045,327,42282,10436,Eastern Mediterranean
United Kingdom,32.3078,-64.7505,149,9,137,3,Europe
United Kingdom,19.3133,-81.2546,201,1,197,3,Europe
United Kingdom,49.3723,-2.3644,577,47,512,18,Europe
United Kingdom,36.1408,-5.3536,179,0,176,3,Europe
United Kingdom,54.2361,-4.5481,336,24,312,0,Europe
United Kingdom,16.742498,-62.187366,11,1,10,0,Europe
United Kingdom,55.3781,-3.436,286979,44517,0,242462,Europe
Uruguay,-32.5228,-55.7658,974,29,871,74,Americas
US,40,-100,3054699,132300,953462,1968937,Americas
Uzbekistan,41.377491,64.585262,11092,45,7060,3987,Europe
Venezuela,6.4238,-66.5897,8008,75,2100,5833,Americas
Vietnam,14.058324,108.277199,369,0,347,22,Western Pacific
Zambia,-13.133897,27.849332,1895,42,1348,505,Africa
Zimbabwe,-19.015438,29.154857,885,9,206,670,Africa
Dominica,15.415,-61.371,18,0,18,0,Americas
Grenada,12.1165,-61.679,23,0,23,0,Americas
Mozambique,-18.665695,35.529562,1071,8,0,1063,Africa
Syria,34.802075,38.996815,372,14,0,358,Eastern Mediterranean
Timor-Leste,-8.874217,125.727539,24,0,0,24,South-East Asia
Belize,17.1899,-88.4976,30,2,19,9,Americas
Laos,19.85627,102.495496,19,0,19,0,Western Pacific
Libya,26.3351,17.228331,1268,36,306,926,Eastern Mediterranean
West Bank and Gaza,31.9522,35.2332,5029,20,494,4515,Eastern Mediterranean
Guinea-Bissau,11.8037,-15.1804,1790,25,760,1005,Africa
Mali,17.570692,-3.996166,2358,120,1597,641,Africa
Saint Kitts and Nevis,17.357822,-62.782998,16,0,15,1,Americas
Canada,64.8255,-124.8457,5,0,0,5,Americas
Canada,64.2823,-135,11,0,0,11,Americas
Kosovo,42.602636,20.902977,3886,82,2003,1801,Europe
Burma,21.9162,95.956,317,6,250,61,South-East Asia
United Kingdom,18.2206,-63.0686,3,0,3,0,Europe
United Kingdom,18.4207,-64.64,8,1,7,0,Europe
United Kingdom,21.694,-71.7979,55,2,11,42,Europe
Botswana,-22.3285,24.6849,314,1,31,282,Africa
Burundi,-3.3731,29.9189,191,1,118,72,Africa
Sierra Leone,8.460555,-11.779889,1584,63,1122,399,Africa
Malawi,-13.2543,34.3015,1864,24,345,1495,Africa
United Kingdom,-51.7963,-59.5236,13,0,13,0,Europe
France,46.8852,-56.3159,1,0,1,0,Europe
South Sudan,6.877,31.307,2021,38,333,1650,Africa
Western Sahara,24.2155,-12.8858,10,1,8,1,Africa
Sao Tome and Principe,0.1864,6.6131,724,13,283,428,Africa
Yemen,15.552727,48.516388,1318,351,595,372,Eastern Mediterranean
Comoros,-11.6455,43.3333,313,7,272,34,Africa
Tajikistan,38.861,71.2761,6364,54,5011,1299,Europe
Lesotho,-29.61,28.2336,91,0,11,80,Africa
Afghanistan,33.93911,67.709953,33908,957,20847,12104,Eastern Mediterranean
Albania,41.1533,20.1683,3188,83,1832,1273,Europe
Algeria,28.0339,1.6596,17808,988,12637,4183,Africa
Andorra,42.5063,1.5218,855,52,802,1,Europe
Angola,-11.2027,17.8739,396,22,117,257,Africa
Antigua and Barbuda,17.0608,-61.7964,73,3,57,13,Americas
Argentina,-38.4161,-63.6167,90693,1720,38313,50660,Americas
Armenia,40.0691,45.0382,30346,535,18000,11811,Europe
Australia,-35.4735,149.0124,113,3,105,5,Western Pacific
Australia,-33.8688,151.2093,3467,49,2987,431,Western Pacific
Australia,-12.4634,130.8456,31,0,29,2,Western Pacific
Australia,-27.4698,153.0251,1068,6,1057,5,Western Pacific
Australia,-34.9285,138.6007,443,4,439,0,Western Pacific
Australia,-42.8821,147.3272,228,13,215,0,Western Pacific
Australia,-37.8136,144.9631,3397,22,2142,1233,Western Pacific
Australia,-31.9505,115.8605,627,9,602,16,Western Pacific
Austria,47.5162,14.5501,18615,706,16758,1151,Europe
Azerbaijan,40.1431,47.5769,22464,284,13591,8589,Europe
Bahamas,25.025885,-78.035889,107,11,89,7,Americas
Bahrain,26.0275,50.55,31528,103,26520,4905,Eastern Mediterranean
Bangladesh,23.685,90.3563,175494,2238,84544,88712,South-East Asia
Barbados,13.1939,-59.5432,98,7,90,1,Americas
Belarus,53.7098,27.9534,64411,449,53609,10353,Europe
Belgium,50.8333,4.469936,62210,9778,17159,35273,Europe
Benin,9.3077,2.3158,1285,23,333,929,Africa
Bhutan,27.5142,90.4336,80,0,55,25,South-East Asia
Bolivia,-16.2902,-63.5887,44113,1638,13354,29121,Americas
Bosnia and Herzegovina,43.9159,17.6791,6086,214,2815,3057,Europe
Brazil,-14.235,-51.9253,1755779,69184,1171447,515148,Americas
Brunei,4.5353,114.7277,141,3,138,0,Western Pacific
Bulgaria,42.7339,25.4858,6672,262,3229,3181,Europe
Burkina Faso,12.2383,-1.5616,1005,53,862,90,Africa
Cabo Verde,16.5388,-23.0418,1552,18,730,804,Africa
Cambodia,11.55,104.9167,141,0,131,10,Western Pacific
Cameroon,3.848,11.5021,14916,359,11525,3032,Africa
Canada,53.9333,-116.5765,8519,161,0,8358,Americas
Canada,53.7267,-127.6476,3028,186,0,2842,Americas
Canada,53.7609,-98.8139,325,7,0,318,Americas
Canada,46.5653,-66.4619,166,2,0,164,Americas
Canada,53.1355,-57.6604,261,3,0,258,Americas
Canada,44.682,-63.7443,1066,63,0,1003,Americas
Canada,51.2538,-85.3232,38200,2750,0,35450,Americas
Canada,46.5107,-63.4168,33,0,0,33,Americas
Canada,52.9399,-73.5491,56216,5609,0,50607,Americas
Canada,52.9399,-106.4509,813,15,0,798,Americas
Central African Republic,6.6111,20.9394,4200,52,1142,3006,Africa
Chad,15.4542,18.7322,873,74,788,11,Africa
Chile,-35.6751,-71.543,306216,6682,274922,24612,Americas
China,31.8257,117.2264,991,6,985,0,Western Pacific
China,40.1824,116.4142,929,9,645,275,Western Pacific
China,30.0572,107.874,582,6,575,1,Western Pacific
China,26.0789,117.9874,363,1,360,2,Western Pacific
China,35.7518,104.2861,167,2,162,3,Western Pacific
China,23.3417,113.4244,1647,8,1631,8,Western Pacific
China,23.8298,108.7881,254,2,252,0,Western Pacific
China,26.8154,106.8748,147,2,145,0,Western Pacific
China,19.1959,109.7453,171,6,165,0,Western Pacific
China,39.549,116.1306,349,6,0,343,Western Pacific
China,47.862,127.7615,947,13,934,0,Western Pacific
China,37.8957,114.9042,1276,22,0,1254,Western Pacific
China,22.3,114.2,1365,7,1167,191,Western Pacific
China,30.9756,112.2707,68135,4512,63623,0,Western Pacific
China,27.6104,111.7088,1019,4,1015,0,Western Pacific
China,44.0935,113.9448,244,1,237,6,Western Pacific
China,32.9711,119.455,654,0,654,0,Western Pacific
China,27.614,115.7221,932,1,931,0,Western Pacific
China,43.6661,126.1923,155,2,153,0,Western Pacific
China,41.2956,122.6085,162,2,150,10,Western Pacific
China,22.1667,113.55,46,0,45,1,Western Pacific
China,37.2692,106.1655,75,0,75,0,Western Pacific
China,35.7452,95.9956,18,0,18,0,Western Pacific
China,35.1917,108.8701,321,3,314,4,Western Pacific
China,36.3427,118.1498,792,7,785,0,Western Pacific
China,31.202,121.4491,721,7,689,25,Western Pacific
China,37.5777,112.2922,199,0,198,1,Western Pacific
China,30.6171,102.7103,599,3,582,14,Western Pacific
China,39.3054,117.323,199,3,195,1,Western Pacific
China,31.6927,88.0924,1,0,1,0,Western Pacific
China,41.1129,85.2401,76,3,73,0,Western Pacific
China,24.974,101.487,187,2,183,2,Western Pacific
China,29.1832,120.0934,1269,1,1267,1,Western Pacific
Colombia,4.5709,-74.2973,133973,4714,53634,75625,Americas
Congo (Brazzaville),-0.228,15.8277,1821,47,525,1249,Africa
Congo (Kinshasa),-4.0383,21.7587,7846,189,3513,4144,Africa
Costa Rica,9.7489,-83.7534,6485,25,2023,4437,Americas
Cote d'Ivoire,7.54,-5.5471,11750,79,5752,5919,Africa
Croatia,45.1,15.2,3416,115,2323,978,Europe
Cuba,21.521757,-77.781167,2403,86,2244,73,Americas
Cyprus,35.1264,33.4299,1010,19,839,152,Europe
Czechia,49.8175,15.473,12919,352,8128,4439,Europe
Denmark,61.8926,-6.9118,188,0,188,0,Europe
Greenland,71.7069,-42.6043,13,0,13,0,Europe
Denmark,56.2639,9.5018,12916,609,12045,262,Europe
Djibouti,11.8251,42.5903,4955,56,4671,228,Eastern Mediterranean
Dominican Republic,18.7357,-70.1627,40790,842,20426,19522,Americas
Ecuador,-1.8312,-78.1834,64221,4900,29184,30137,Americas
Egypt,26.820553,30.802498,79254,3617,22753,52884,Eastern Mediterranean
El Salvador,13.7942,-88.8965,8844,243,5289,3312,Americas
Equatorial Guinea,1.6508,10.2679,3071,51,842,2178,Africa
Eritrea,15.1794,39.7823,232,0,107,125,Africa
Estonia,58.5953,25.0136,2011,69,1889,53,Europe
Eswatini,-26.5225,31.4659,1213,17,609,587,Africa
Ethiopia,9.145,40.4897,6973,120,2430,4423,Africa
Fiji,-17.7134,178.065,26,0,18,8,Western Pacific
Finland,61.92411,25.748151,7273,329,6800,144,Europe
France,3.9339,-53.1258,5558,22,2555,2981,Europe
France,-17.6797,149.4068,62,0,60,2,Europe
France,16.265,-61.551,184,14,157,13,Europe
France,-12.8275,45.166244,2702,37,2480,185,Europe
France,-20.904305,165.618042,21,0,21,0,Europe
France,-21.1151,55.5364,566,3,472,91,Europe
France,17.9,-62.8333,6,0,6,0,Europe
France,18.0708,-63.0501,43,3,37,3,Europe
France,14.6415,-61.0242,249,14,98,137,Europe
France,46.2276,2.2137,197964,29889,72408,95667,Europe
Gabon,-0.8037,11.6094,5871,46,2682,3143,Africa
Gambia,13.4432,-15.3101,63,3,32,28,Africa
Georgia,42.3154,43.3569,968,15,844,109,Europe
Germany,51.165691,10.451526,199001,9057,183728,6216,Europe
Ghana,7.9465,-1.0232,23463,129,18622,4712,Africa
Greece,39.0742,21.8243,3672,193,1374,2105,Europe
Guatemala,15.7835,-90.2308,26658,1092,3797,21769,Americas
Guinea,9.9456,-9.6966,5881,36,4672,1173,Africa
Guyana,4.860416,-58.93018,286,16,125,145,Americas
Haiti,18.9712,-72.2852,6486,123,2181,4182,Americas
Holy See,41.9029,12.4534,12,0,12,0,Europe
Honduras,15.2,-86.2419,26384,704,2779,22901,Americas
Hungary,47.1625,19.5033,4220,591,2887,742,Europe
Iceland,64.9631,-19.0208,1833,10,1803,20,Europe
India,20.593684,78.96288,793802,21604,495513,276685,South-East Asia
Indonesia,-0.7893,113.9213,70736,3417,32651,34668,South-East Asia
Iran,32.427908,53.688046,250458,12305,212176,25977,Eastern Mediterranean
Iraq,33.223191,43.679291,69612,2882,39502,27228,Eastern Mediterranean
Ireland,53.1424,-7.6921,25565,1743,23364,458,Europe
Israel,31.046051,34.851612,34825,348,18452,16025,Europe
Italy,41.87194,12.56738,242363,34926,193978,13459,Europe
Jamaica,18.1096,-77.2975,753,10,603,140,Americas
Japan,36.204824,138.252924,20617,982,17412,2223,Western Pacific
Jordan,31.24,36.51,1169,10,982,177,Eastern Mediterranean
Kazakhstan,48.0196,66.9237,54747,264,35137,19346,Europe
Kenya,-0.0236,37.9062,8975,173,2657,6145,Africa
South Korea,35.907757,127.766922,13338,288,12065,985,Western Pacific
Kuwait,29.31166,47.481766,52840,382,42686,9772,Eastern Mediterranean
Kyrgyzstan,41.20438,74.766098,9358,122,3134,6102,Europe
Latvia,56.8796,24.6032,1154,30,1019,105,Europe
Lebanon,33.8547,35.8623,2011,36,1368,607,Eastern Mediterranean
Liberia,6.428055,-9.429499,957,42,398,517,Africa
Liechtenstein,47.14,9.55,84,1,81,2,Europe
Lithuania,55.1694,23.8813,1857,79,1564,214,Europe
Luxembourg,49.8153,6.1296,4719,110,4056,553,Europe
Madagascar,-18.766947,46.869107,3782,33,1950,1799,Africa
Malaysia,4.210484,101.975766,8683,121,8499,63,Western Pacific
Maldives,3.2028,73.2207,2553,13,2227,313,South-East Asia
Malta,35.9375,14.3754,674,9,656,9,Europe
Mauritania,21.0079,-10.9408,5126,144,2026,2956,Africa
Mauritius,-20.348404,57.552152,342,10,330,2,Africa
Mexico,23.6345,-102.5528,282283,33526,219628,29129,Americas
Moldova,47.4116,28.3699,18666,624,11936,6106,Europe
Monaco,43.7333,7.4167,108,4,96,8,Europe
Mongolia,46.8625,103.8467,227,0,197,30,Western Pacific
Montenegro,42.708678,19.37439,1019,19,320,680,Europe
Morocco,31.7917,-7.0926,15079,242,11447,3390,Eastern Mediterranean
Namibia,-22.9576,18.4904,615,0,25,590,Africa
Nepal,28.1667,84.25,16531,35,7891,8605,South-East Asia
Netherlands,12.5211,-69.9683,105,3,98,4,Europe
Netherlands,12.1696,-68.99,25,1,24,0,Europe
Netherlands,18.0425,-63.0548,78,15,63,0,Europe
Netherlands,52.1326,5.2913,50798,6137,0,44661,Europe
New Zealand,-40.9006,174.886,1542,22,1497,23,Western Pacific
Nicaragua,12.865416,-85.207229,2846,91,1993,762,Americas
Niger,17.607789,8.081666,1097,68,976,53,Africa
Nigeria,9.082,8.6753,30748,689,12546,17513,Africa
North Macedonia,41.6086,21.7453,7572,362,3624,3586,Europe
Norway,60.472,8.4689,8965,252,8138,575,Europe
Oman,21.512583,55.923255,51725,236,33021,18468,Eastern Mediterranean
Pakistan,30.3753,69.3451,243599,5058,149092,89449,Eastern Mediterranean
Panama,8.538,-80.7821,42216,839,20437,20940,Americas
Papua New Guinea,-6.314993,143.95555,11,0,8,3,Western Pacific
Paraguay,-23.4425,-58.4438,2638,20,1229,1389,Americas
Peru,-9.19,-75.0152,316448,11314,207802,97332,Americas
Philippines,12.879721,121.774017,51754,1314,12813,37627,Western Pacific
Poland,51.9194,19.1451,36951,1551,25477,9923,Europe
Portugal,39.3999,-8.2245,45277,1644,30049,13584,Europe
Qatar,25.3548,51.1839,102110,142,97272,4696,Eastern Mediterranean
Romania,45.9432,24.9668,30789,1834,20969,7986,Europe
Russia,61.52401,105.318756,706240,10826,480494,214920,Europe
Rwanda,-1.9403,29.8739,1210,3,623,584,Africa
Saint Lucia,13.9094,-60.9789,22,0,19,3,Americas
Saint Vincent and the Grenadines,12.9843,-61.2872,29,0,29,0,Americas
San Marino,43.9424,12.4578,699,42,656,1,Europe
Saudi Arabia,23.885942,45.079162,223327,2100,161096,60131,Eastern Mediterranean
Senegal,14.4974,-14.4524,7784,143,5169,2472,Africa
Serbia,44.0165,21.0059,17342,352,13651,3339,Europe
Seychelles,-4.6796,55.492,94,0,11,83,Africa
Singapore,1.2833,103.8333,45423,26,41645,3752,Western Pacific
Slovakia,48.669,19.699,1851,28,1477,346,Europe
Slovenia,46.1512,14.9955,1776,111,1429,236,Europe
Somalia,5.152149,46.199616,3038,92,1209,1737,Eastern Mediterranean
South Africa,-30.5595,22.9375,238339,3720,113061,121558,Africa
Spain,40.463667,-3.74922,253056,28401,150376,74279,Europe
Sri Lanka,7.873054,80.771797,2154,11,1979,164,South-East Asia
Sudan,12.8628,30.2176,10158,641,5200,4317,Eastern Mediterranean
Suriname,3.9193,-56.0278,694,17,456,221,Americas
Sweden,60.128161,18.643501,74333,5500,0,68833,Europe
Switzerland,46.8182,8.2275,32586,1966,29400,1220,Europe
Taiwan*,23.7,121,449,7,438,4,Western Pacific
Tanzania,-6.369028,34.888822,509,21,183,305,Africa
Thailand,15.870032,100.992541,3202,58,3085,59,South-East Asia
Togo,8.6195,0.8248,704,15,483,206,Africa
Trinidad and Tobago,10.6918,-61.2225,133,8,120,5,Americas
Tunisia,33.886917,9.537499,1231,50,1055,126,Eastern Mediterranean
Turkey,38.9637,35.2433,209962,5300,190390,14272,Europe
Uganda,1.373333,32.290275,1000,0,908,92,Africa
Ukraine,48.3794,31.1656,52285,1344,24606,26335,Europe
United Arab Emirates,23.424076,53.847818,53577,328,43570,9679,Eastern Mediterranean
United Kingdom,32.3078,-64.7505,149,9,137,3,Europe
